obs,pareto_shape
0,-0.049138883533709966
1,-0.04298463572655598
2,-0.06280688557032671
3,-0.02044988414919836
4,-0.056741615046818884
5,0.008514826372716298
6,0.07309293775997909
7,0.05694348658804358
8,0.06913026119967669
9,-0.03387555978605482
10,-0.07909728414128764
11,0.10413780362662105
12,0.1905946175120107
13,0.2201772100959026
14,-0.003775317982398731
15,0.05990914592776602
16,0.029457215587100165
17,0.053720429428781996
18,0.014881517301846997
19,0.11741577627426303
20,0.07406797675286884
21,0.08011414567289493
22,-0.045248721141012485
23,0.10572698144589096
24,-0.06274353262097294
25,0.14814852878960907
26,0.1984397224513368
27,0.11971121076107523
28,0.22159113868683453
29,0.1845718129580008
30,0.027966378376514906
31,0.13377132837298167
32,-0.012106921994209137
33,0.19639374600238155
34,0.011108719299498766
35,0.08171497077701316
36,0.12660186536010795
37,-0.02235781788882963
38,0.050269677762830374
39,0.022127276401798082
40,0.014049770963355898
41,0.058419583975595275
42,0.028231598973693386
43,0.05006507200626427
44,0.18370950126553884
45,0.10169534606860321
46,0.0761352550960708
47,0.12981476573525508
48,-0.0009547508338662611
49,0.2918686459641712
50,0.07963704299547283
51,0.2656757828371229
52,0.14629432388657038
53,0.2256346519341072
54,0.03294349064957806
55,-0.028656583601855606
56,0.08289230594468427
57,-0.03964104849191342
58,0.1195616509885377
59,0.08066469924826924
60,-0.001104048497905524
61,-0.03425066773087769
62,0.046134648493569096
63,0.13956687867678239
64,0.06235676815960892
65,-0.001144050169705308
66,0.1823969022804028
67,0.047444871815861996
68,0.06983359267013096
69,-0.0955705667394757
70,-0.024273117021214957
71,-0.09079380942621791
72,0.07861466132332592
73,-0.05470002633378292
74,-0.06793794412737678
75,-0.004551002692841496
76,0.05332618113535564
77,0.08440994353067212
78,0.10377546399704414
79,0.020623417105491537
80,0.21894967601760967
81,0.13506122495501
82,0.12034022010506928
83,-0.09515402423752742
84,0.07425354430333472
85,0.028747454718571725
86,0.10290097078566636
87,0.011973468348005232
88,0.17496598644788688
89,0.05021680202367861
90,0.02596073135587769
91,-0.05422752443869812
92,0.22514666774605493
93,0.01786340557968908
94,0.0411333533002523
95,0.09032592539336848
96,0.11764590569340384
97,0.20562537949877452
98,0.14837489871030013
99,-0.03921837944382123
100,0.10382756509297075
101,0.04852106430105434
102,0.11990287147571367
103,-0.09156155857045453
104,0.022733620994140148
105,0.15326951578657694
106,0.01675025049280547
107,-0.014195284891668056
108,0.06698845931438863
109,-0.012033137391988106
110,0.18406975694612854
111,0.09068838038082386
112,0.03360571370738873
113,0.1691990740157128
114,0.1383141828624757
115,-0.0106449932211521
116,0.10602156244955815
117,0.17717133229993584
118,0.012126230671030181
119,0.22071953907318798
120,0.027263556611343148
121,0.08057890593301732
122,-0.10542440844167826
123,-0.007653290729832969
124,0.15195300827237693
125,0.03776023468307423
126,0.08687013917390937
127,0.09449973154913134
128,0.09872968499858367
129,-0.0017343669019769634
130,-0.11084965406369841
131,0.08826336470900338
132,-0.03056642498949779
133,0.07011430143398005
134,0.20341525935321386
135,0.035167038144336527
136,-0.02563381147074712
137,0.01273280402735029
138,0.026736089825202904
139,0.20937323787232176
140,-0.03338673662673351
141,0.25246338397747226
142,0.06659297928249391
143,0.10073819324479173
144,-0.024889620738287835
145,0.18053842325242936
146,-0.06510450184870313
147,0.22254584454264642
148,0.14887601744580878
149,0.13897828986556057
150,0.1782725377679825
151,0.01910184449077818
152,0.04880922285767191
153,0.08572311929386808
154,0.0032366685679133685
155,0.12016898251173165
156,0.11574663785064147
157,0.16320514534644745
158,0.25662005057552156
159,0.25530438178026504
160,-0.06469986013363055
161,0.17074100765711014
162,-0.017266353353800674
163,0.17376697685639916
164,0.05556721164857719
165,0.0015933740470578806
166,0.1324727058215646
167,0.10039988260137296
168,0.005157052861508634
169,0.17971327624528144
170,-0.027166048388220027
171,0.031515643974128746
172,0.003371163192712878
173,0.16990514896122677
174,0.1658116526205414
175,-0.05397748875791496
176,-0.04234973501177928
177,0.005705277083218087
178,-0.009731965626852756
179,0.023169809570977622
180,0.033614250457461865
181,0.05174055408397887
182,0.0806353369641425
183,0.11319390923476585
184,-0.011854041381728804
185,-0.09055761267656048
186,0.004479873238540952
187,-0.03485892042108283
188,0.07324290934783176
189,0.17226030868991488
190,-0.05156199464277842
191,0.06566736320150762
192,-0.04820536024085042
193,0.049761161333486625
194,-0.007048912303624551
195,0.09317988341794883
196,0.0720054068052464
197,0.11753989874101219
198,0.2039383709984026
199,0.11629416746489568
200,0.1318415102218035
201,0.14868286492970292
202,0.23577193845575325
203,0.26560760279287726
204,0.37467495679814866
205,0.038692041831880776
206,0.030680502662303075
207,0.0031490409542673996
208,0.1360266327959838
209,0.22325324850765713
210,0.07737460613512291
211,0.12286836730188921
212,0.12247383963381542
213,0.12161780501846106
214,0.12839244510379502
215,0.10486071510776054
216,0.1705205665226653
217,0.1477259699832854
218,0.22298390579040883
219,0.044128244117359924
220,0.0805104333940171
221,0.05658747610492553
222,0.045566267048853554
223,0.10059470256517791
224,0.17164284175887257
225,0.15767979508664687
226,0.17793594605040747
227,0.14214431342222944
228,0.2492090948160908
229,0.04939626099047427
230,0.21961733012257625
231,0.017354809085090676
232,0.13390254043599145
233,0.10289143007974073
234,0.19139816895941084
235,0.12530898497095705
236,0.23362739058123194
237,0.058745240683136433
238,0.03145687161610529
239,0.15865314433493746
240,-0.04676790883211938
241,0.16241130105042512
