obs,pareto_shape
0,-0.07601487019201023
1,-0.07601487019201023
2,-0.07876485632175273
3,0.023376336022331787
4,-0.11049833300744036
5,-0.11605350201650236
6,-0.055652003662773175
7,-0.019095707406934774
8,-0.047301989000872055
9,-0.01918536121737631
10,0.013812479338014112
11,-0.04904457886726711
12,0.051179070888199264
13,-0.12076807817622123
14,-0.11899249540376503
15,-0.02864288986555459
16,-0.03998101552499692
17,-0.03998101552499692
18,-0.04229527696346004
19,-0.13233570121239097
20,-0.1055917193999183
21,-0.11171453656288532
22,-0.012867076012211494
23,-0.11608122720778946
24,-0.0905078133078395
25,-0.1282915643347769
26,-0.12631412123366698
27,-0.04244371444657555
28,-0.0038428482402275074
29,-0.12040516301924353
30,-0.10949572693539913
31,-0.1316945908920464
32,-0.08697331898765015
33,0.05040321980326715
34,-0.05350276870190146
35,0.17392129300107004
36,-0.028254794436230087
37,-0.05137840624969989
38,0.0008459715806613324
39,-0.16279193280277043
40,-0.10116407431191811
41,-0.07347454506139439
42,-0.16981344042499866
43,-0.10726656423057238
44,-0.06507868228809376
45,0.0015682704672271008
46,-0.062154698494318594
47,-0.056120158548830304
48,0.057690673761986486
49,0.037561761124047924
50,-0.1251657810760347
51,-0.03484856834292314
52,-0.07162033133586207
53,-0.039379870152508774
54,-0.06919367390097482
55,-0.06973968166567635
56,0.02276930202071694
57,-0.08056261126718792
58,-0.20260965124112337
59,-0.20372634529879435
60,-0.007905401009479195
61,-0.062081417430354086
62,-0.09976932643534364
63,-0.09757245620394804
64,-0.09746834987135887
65,-0.05858590544896777
66,0.0836698401187085
67,-0.0698996857184055
68,0.17072163667255472
69,0.012965373214632965
70,0.012965373214632965
71,-0.000775837417565043
72,-0.21729402993648717
73,-0.08635473002831277
74,0.01867305163117485
75,-0.08440226929519108
76,-0.051377560916720647
77,-0.0796093702527263
78,0.012085765731370105
79,-0.08964545077925826
80,-0.0928636882180637
81,-0.21146926303716157
82,-0.21142320115411967
83,-0.12084416532314748
84,-0.0683927280426026
85,-0.07804160506041857
86,-0.07804160506041857
87,-0.12295588760014459
88,-0.12151317048404442
89,-0.12151317048404442
90,-0.08026702911587945
91,0.04274841779437459
92,-0.02967571405790566
93,0.040785561014844415
94,0.04066543715925136
95,-0.08147124303170766
96,0.06924639684064686
97,0.00430654939687143
98,-0.07485243526315338
99,-0.04810504056271253
100,-0.11479555006387412
101,-0.05241569943577119
102,-0.07142818759253666
103,-0.11547763075517684
104,-0.030946890446486942
105,-0.07479129629486647
106,-0.006415559010981883
107,0.03874546866057109
108,-0.21530626342857023
109,-0.21507503711786338
110,-0.07747689007574454
111,-0.07792181223422111
112,-0.11607100659292571
113,-0.07554462429891527
114,-0.11429820273272409
115,-0.11429820273272409
116,0.06399955961494799
117,0.036540586851033695
118,-0.07575029023312105
119,0.03117283200466247
120,-0.07579139634310961
121,0.03117283200466247
122,0.07812443838750907
123,0.05189059719231431
124,-0.07615479704529149
125,-0.10261009260484592
126,-0.07592888773694248
127,0.03947364058639102
128,-0.08226211537628475
129,-0.09077410306904993
130,-0.10993683361638068
131,-0.07212529581383408
132,-0.0032826846757760195
133,-0.10233907876617576
134,-0.21201414936969903
135,-0.11790718875377967
136,-0.10755705145623196
137,-0.00779502928698441
138,-0.10074285054373748
139,-0.10021691256594686
140,-0.04385492544562965
141,-0.09864620195412893
142,-0.07844054068324066
143,-0.08771023815437297
144,-0.024253464997965324
145,0.0403494424083077
146,-0.07888833217467729
147,-0.05479327720603461
148,-0.05479327720603461
149,-0.08098045742859233
150,-0.20502403872331978
151,0.08233793482158015
152,-0.10573610151544993
153,-0.09692229421320944
154,-0.11572448177815278
155,-0.04177919820748443
156,-0.1119826561418033
157,-0.01784832339423654
158,-0.09184999931816568
159,-0.19324167264748043
160,-0.07780773989345714
161,-0.08871232068827414
162,-0.08871232068827414
163,-0.023845545828014576
164,-0.11043070428521462
165,-0.10736605644131908
166,-0.10543352858546093
167,-0.10543352858546093
168,-0.02242831996772899
169,-0.02770896051338788
170,-0.07177461675391827
171,-0.026854019457943898
172,0.09216814560469098
173,-0.023670608667722512
174,-0.11631611617418433
175,-0.01656654269674296
176,0.03540401143030386
177,-0.10754648335929429
178,-0.029448817116873235
179,-0.07709023197593187
180,-0.12144364723610249
181,-0.03776945832945708
182,-0.03383234998902362
183,-0.10367105090553654
184,-0.10540797101479568
185,-0.18499698503871148
186,-0.010633773499583471
187,-0.11545683958456682
188,-0.10238656124857103
189,-0.02853518016883177
190,-0.02853518016883177
191,-0.18178329757710718
192,-0.010650560733559751
193,-0.11405845900206987
194,-0.11583074323707673
195,-0.018136249928905432
196,-0.07965716002204876
197,-0.012791876549843456
198,-0.10235105167511621
199,-0.0955444856276684
200,0.09259906650975869
201,-0.04820619094262722
202,-0.1182412937607697
203,-0.043136972717649186
204,-0.10636998539873563
205,-0.11768167992835393
206,-0.034808235989502556
207,-0.10134290999826612
208,-0.11850657039975013
209,-0.11850657039975013
210,-0.010461750065924803
211,-0.11452539132859146
212,-0.10312016004381737
213,-0.11781704729290776
214,-0.023402560872991224
215,-0.09238410687298151
216,-0.11583046678250336
217,-0.11537203258398568
218,-0.019634633231206747
219,-0.08300694921756646
220,-0.11356878776862814
221,-0.11740571385707446
222,-0.0857985743374731
223,-0.08188093383631218
224,-0.12246472395440158
225,-0.024842020516888927
226,-0.09041755499938846
227,-0.20078950095266349
228,-0.08131156580047007
229,-0.04478957315315796
230,0.0968559791867314
231,-0.027589689755149742
232,-0.07583641954630099
233,-0.07774171220284737
234,-0.12558108287755995
235,-0.03415643837661352
236,0.006114706784080871
237,-0.12554402258706626
238,-0.12508080118268666
239,-0.12427122766388188
240,-0.07519817726689511
241,-0.01106355344034847
242,-0.01106355344034847
243,-0.12157668146797876
244,-0.11828603736415177
245,-0.07428734532590775
246,-0.11716649023646383
247,0.04369566656166722
248,-0.11674685193196954
249,0.002639800724738718
250,-0.08262790900385308
251,-0.08813393794930573
252,-0.11377536430961713
253,-0.08343555699313304
254,-0.08522277203242264
255,0.042778740534488685
256,-0.0336673447921606
257,-0.11702761907356507
258,0.09448197118237239
259,-0.08628363637832875
260,-0.12962876656429306
261,-0.08553643519722318
262,-0.021703556875463048
263,-0.19938323088748014
264,-0.07823149947477495
265,-0.07823149947477495
266,0.007429275600468081
267,0.050152976366470176
268,-0.07788532487526822
269,-0.12042723338901479
270,-0.0057074638908218775
271,-0.0766117215364136
272,0.0036025137758535497
273,-0.08183625031443185
274,-0.11291104730084242
275,-0.0436486650024695
276,0.015637270261369362
277,-0.10946204027405473
278,-0.1088727534760903
279,-0.10827814484547668
280,-0.10703882224543365
281,-0.003638852926342348
282,-0.08579109745968164
283,-0.1001568341362066
284,-0.10900346354187154
285,-0.07091640403573288
286,-0.07091640403573288
287,-0.06900799868519546
288,-0.11959735566172613
289,-0.0745306219227389
290,0.08851092380349851
291,-0.0466643780161842
292,-0.13569188593729906
293,-0.09909421253259086
294,-0.06267220529252042
295,-0.13170196598734318
296,-0.020329162826734956
297,-0.13674888458256157
298,0.015397794100353001
299,-0.05745956900738719
300,-0.0036084321132729136
301,-0.13179528850395
302,-0.05375512170335196
303,-0.1886483655209124
304,-0.12873109771866495
305,-0.06617813935818284
306,-0.0017549687320451562
307,-0.0017549687320451562
308,-0.07923165813865347
309,-0.04844506062167865
310,-0.0053586830213742526
311,-0.12354116371748891
312,-0.04381006872372879
313,0.07188355619457462
314,-0.059335665305133
315,0.08711833414666695
316,-0.059335665305133
317,-0.08925200241845627
318,0.0029167996261848517
319,-0.05576812669816787
