obs_id,pareto_shape
128,0.01781923184961222
129,-0.1044808339633419
130,-0.15187150323382864
131,-0.007189598489836665
132,-0.03731395787298812
133,-0.011828242513755527
134,0.013084040213481097
135,-0.07274037410315433
136,-0.06623104813098572
137,-0.0018379558607718761
138,-0.0023410848282407392
139,-0.040464591798944696
140,-0.040464591798944696
141,0.01174916497713289
142,-0.026948785381381825
143,0.0031247873483900607
144,-0.04825253840385049
145,-0.07316346464444702
146,0.0073052878359294564
147,-0.01546173530532823
148,-0.06920560443376926
149,0.020263355108110642
150,-0.016289661671442565
151,0.011022121841319486
152,-0.04812343213304843
153,-0.002455471321044142
154,0.00946387918704055
155,-0.04370057173191758
156,-0.1296891810215337
157,-0.03362964803786027
158,-0.03857243593825658
159,-0.019547408428912824
160,-0.010306503283619916
161,-0.01889210555694891
162,-0.036060562577041634
163,-0.10686743188013072
164,-0.03773537698019298
165,-0.04057269734268091
166,0.029253914408204747
167,0.04018085848459512
168,-0.16037548883030792
169,0.02664312851854032
170,-0.029604747212979447
171,-0.05920313374340635
172,-0.0252654548006312
173,-0.07854952941189268
174,0.003493297477218567
175,-0.026519362397749314
176,-0.028851046717379286
177,-0.03492584280913016
178,0.01411338366146733
179,-0.11542751577574152
180,-0.02182083061668438
181,-0.1129912325943881
182,-0.06116144594899427
183,-0.024286552409250206
184,-0.014931758172430773
185,-0.01563698532888342
186,0.01771173708610408
187,-0.05920919367794287
188,-0.15347085317428702
189,-0.15347085317428702
190,-0.04982061004349184
191,-0.006710680436209309
192,-0.0631806824433397
193,-0.06286312388302612
194,-0.10270576158448239
195,-0.06323304710193058
196,0.06394105954280915
197,-0.04740849470026421
198,-0.0467005596967626
199,-0.08069982044137672
200,-0.019389177720045777
201,-0.07055326293388205
202,0.04698099014776256
203,-0.033619557700653356
204,-0.05382131404136932
205,0.0010878947575075626
206,-0.013782194764323854
207,-0.04730316295864343
208,-0.0027360586743294295
209,-0.07761105545822217
210,-0.07761105545822217
211,0.03376020772964471
212,0.052267451633937846
213,-0.10645590270477852
214,-0.014555897127870403
215,-0.08794282369030819
216,-0.057742157687254776
217,-0.12511251758288494
218,-0.07688677683196503
219,-0.01462755083246008
220,-0.007916015809613262
221,0.01826368324238993
222,-0.08008482666674767
223,-0.033837964702394585
224,-0.05281579952624573
225,-0.0002998445816927503
226,-0.06334863882798542
227,-0.0373389417960101
228,-0.07083649888217464
229,-0.07985833578628665
230,-0.005617562902905769
231,-0.017502756914387217
232,-0.03695904604286198
233,0.0052508536783829485
234,-0.029062561286866382
235,-0.046759101564404174
236,-0.07215717578138688
237,-0.13943074012339762
238,0.011856027549674696
239,-0.07439202818366775
240,-0.09058555199106919
241,-0.10603437485013512
242,-0.0327387615091065
243,0.009676307834056114
244,0.010831020616893589
245,-0.10178745946974152
246,-0.06691703784421286
247,-0.08775008242616907
248,-0.09538792662163538
249,-0.07048959973071203
250,-0.07048959973071203
251,-0.021376668501024355
252,0.006601778241866342
253,-0.10748036701030293
254,-0.018398882977553044
255,-0.10601291324830017
256,-0.05875550915664022
257,0.010616150802281257
258,-0.05875550915664022
259,-0.05882592678252397
260,-0.012079713039022453
261,-0.09522738890949439
262,-0.0468148318955556
263,-0.06623078959797868
264,-0.0618180690625674
265,-0.10295884387890916
266,-0.05069223392983718
267,0.014117654590410278
268,-0.04507933559968437
269,-0.0033373978752195845
270,0.012081087010841957
271,-0.05675224696654195
272,-0.05262901003837896
273,-0.05102959977859445
274,-0.1099225054736329
275,-0.006531485441630837
276,-0.013633421943801712
277,0.022890571730788543
278,-0.07111237771783216
279,-0.053600620958606765
280,0.05078723928239752
281,-0.09787381461534365
282,-0.055715596400742015
283,-0.04332284999923656
284,-0.037877636685937965
285,-0.055577726279977285
286,-0.055577726279977285
287,-0.01198304754181143
288,-0.04666265255669079
289,-0.021712574795184902
290,0.016454926578716302
291,-0.08615580925840663
292,0.005891668778767343
293,-0.08254270368373479
294,0.019112782205118427
295,-0.07563731094646269
296,-0.14380081897210964
297,-0.04693728072836071
298,-0.08859955605838034
299,-0.05365809256999218
300,-0.07292056998545877
301,-0.04783178698449468
302,-0.04783178698449468
303,-0.03749918304659377
304,-0.05142066654988174
305,-0.05510469445583401
306,-0.09951912890988486
307,0.038262245025320114
308,-0.018577728850125454
309,-0.06459397602783458
310,-0.13855148819336402
311,-0.01016270169284684
312,-0.06011829435134284
313,-0.06784882023170713
314,-0.11249689191290534
315,0.049950984744686074
316,-0.008640724624249788
317,0.023727762161571367
318,-0.11494803508414178
319,-0.06779194525175901
320,-0.03817254246607835
321,-0.09310441374950781
322,-0.09847916939895726
323,-0.15387036037472296
324,-0.07497784921407442
325,-0.025227508255795547
326,-0.12503612894837007
327,-0.021736275256313185
328,-0.053602381766587125
329,-0.10660803029196976
330,-0.08436785403472752
331,-0.07311487291515568
332,0.04668983643855031
333,0.001177983060074791
334,-0.03792513862072966
335,-0.025696501742865592
336,-0.1287033399519068
337,-0.011606650012585465
338,-0.025811538980421985
339,-0.025811538980421985
340,-0.05492265305568487
341,-0.06909223537959835
342,-0.031330541977905885
343,-0.014947141703039719
344,-0.13480579577486237
345,0.029304890672868348
346,-0.06282684742385078
347,-0.06660950685989986
348,-0.03107398745321276
349,-0.040336630850737444
350,0.035557111116216934
351,-0.03247458989763523
352,-0.1378583503800558
353,-0.06866383814024248
354,-0.06866383814024248
355,-0.1378583503800558
356,-0.01120275925154098
357,-0.0885126290024311
358,-0.08401009572120534
359,-0.0430427487293465
360,0.011990697472784249
361,-0.1349133211816045
362,-0.08885552221955714
363,-0.017845812620480336
364,-0.04724483420104638
365,-0.0698521777441935
366,-0.03850963802132525
367,-0.02826496793027363
368,-0.12510405365437766
369,0.004800560933070407
370,-0.057201258080822964
371,-0.15887804027131275
372,-0.06673663629383955
373,0.00034212989818344514
374,-0.08533041853973582
375,-0.10528202714155982
376,-0.11456752271586355
377,-0.04674452199697381
378,-0.08806710861934507
379,-0.05434252171941294
380,-0.09430445865781648
381,-0.04270068175292209
382,0.026299315676465682
383,-0.02953602443761403
384,-0.022190879556388918
385,-0.013065010752378502
386,-0.06097869050007229
387,-0.04116028666895287
388,-0.0739972191505484
389,-0.09459661846528411
390,-0.05387184763858144
391,-0.09006826213777772
392,-0.009334244110594624
393,-0.029479026840061498
394,0.08763556007274241
395,-0.1609894376649555
396,-0.1609894376649555
397,-0.07187729502164478
398,-0.058039666704515915
399,-0.09522438017004957
400,0.013693830627162049
401,-0.09028001540048092
402,-0.07195084230020664
403,-0.07195084230020664
404,-0.13665238192725424
405,-0.025042958999968803
406,-0.11609956976625711
407,-0.147888217367318
408,-0.03737697929413177
409,-0.11588702794966035
410,-0.03129813102873358
411,-0.04247166050897336
412,-0.09107684054549925
413,-0.006405491928316992
414,-0.08469917635849017
415,-0.06512350060357773
416,-0.12562450761046184
417,-0.0737676860470182
418,-0.11005389192967134
419,-0.04724551941507302
420,-0.042193812698774626
421,-0.004192811190245985
422,-0.061621731569036615
423,0.027010640945287753
424,-0.15063594374562705
425,-0.056725808504565656
426,-0.022691624314890663
427,-0.14666556313906468
428,-0.05860886036683168
429,-0.0521427173529911
430,-0.03754083903218351
431,-0.10763676403321856
432,-0.06679822598130136
433,-0.1028969771700211
434,-0.13615944208478203
435,-0.059014006315035845
436,-0.13615944208478203
437,0.049806540454047615
438,-0.15774338428347115
439,-0.002009283677152355
440,-0.08624463638913948
441,-0.08783882829900137
442,-0.08914868040415747
443,-0.05795396665875648
444,-0.05901692522154167
445,-0.03452534291867832
446,-0.06237117779971505
447,-0.13518045484561741
448,-0.08927003401364592
449,-0.009718446279215703
450,-0.034659659915922125
451,-0.035708282873554854
452,-0.0063111085056688256
453,-0.0354612657935265
454,-0.07840088266382916
455,-0.07976232021913808
456,0.021060843027851696
457,-0.08484398021744044
458,-0.03928410763802565
459,0.002457911016165777
460,-0.10723151484699497
461,-0.05844943230611928
462,-0.015176180282960115
463,-0.05415120506741497
464,-0.01476910454089867
465,0.08297861682927457
466,-0.04844450280975606
467,-0.04383408585382937
468,-0.1439735506496438
469,-0.03544260312006067
470,-0.05231619363438265
471,-0.1727617917556838
472,-0.05778403200849293
473,-0.07565223453087674
474,-0.145770885758073
475,-0.0536624763080315
476,0.0014561840899004175
477,-0.032001752059082296
478,-0.20622599893369092
479,-0.1110130774188032
480,-0.10677783375640611
481,-0.044771875144472985
482,-0.03442685948970135
483,-0.0049767410710674035
484,-0.16741160480018932
485,-0.20077628272481088
486,-0.19983719547242315
487,-0.05052820617708165
488,-0.22876149194464604
489,-0.061542954623642
490,0.0958708235775846
491,-0.11890909617237326
492,0.02660673814749843
493,-0.06570457032181669
494,0.06652794302400869
495,-0.15120786528797234
496,-0.15120786528797234
497,-0.10510127306888908
498,-0.04670095787474524
499,-0.010929108593281705
500,-0.17179696681190462
501,-0.042372472922981304
502,-0.22232887910864066
503,-0.0013460651236889458
504,-0.005599565072333728
505,-0.08729096890180461
506,-0.041112434030933245
507,-0.19237039487415855
508,-0.09069040583197148
509,-0.03408739956041412
510,-0.14448351125768852
511,-0.08562120249757066
512,-0.04504481209737116
513,-0.10661944073628127
514,-0.028234936887993417
515,-0.15385452519106368
516,-0.10939288632576001
517,-0.19159698441679798
518,-0.0017858180684183866
519,-0.150090527263
520,-0.041183449382187244
521,-0.0693579572816728
522,-0.23485772566340168
523,-0.018689755879664264
524,0.02634586356983058
525,-0.05250728575690362
526,0.014878499494118918
527,0.08208545967270639
528,-0.11518730383469432
529,-0.05245264403233497
530,-0.13356897113560667
531,-0.125589906897113
532,-0.03684766785206519
533,-0.08423254215515788
534,-0.06060778623585526
535,-0.013963787892984292
536,-0.17370326141417566
537,-0.028860053384082318
538,-0.08433028841635788
539,-0.07150840999038459
540,-0.04316234221320728
541,-0.15306235000615542
542,-0.11710621742259394
543,-0.03447000254922274
544,-0.12251047120185823
545,-0.029592599805931832
546,-0.14389010075529476
547,-0.14389010075529476
548,0.05685447785231758
549,-0.046179643691142074
550,-0.004498066810548588
551,-0.06662273290721565
552,-0.07218937186406753
553,-0.07458808222259244
554,-0.07879996470125261
555,-0.008483389320575284
556,-1.0671295269571715e-05
557,-0.0818651515885435
558,-0.012077868293988676
559,0.010585747241096257
560,-0.20734127095954208
561,0.0407330496661256
562,-0.09024176582173475
563,-0.14660131016449304
564,-0.030592725314629178
565,-0.06147048955946266
566,0.04335866926937998
567,-0.002732936258674266
568,0.05660395033195064
569,-0.21426747192051981
570,0.01573632831146623
571,-0.1617681549653122
572,-0.06698113382047914
573,-0.06698113382047914
574,-0.21171209975479272
575,0.029117352976336174
576,0.014914218832006818
577,-0.03619166281040977
578,-0.1466772531333213
579,-0.04560155983774482
580,0.020390850344080662
581,-0.13071097244309182
582,-0.10068723411007996
583,-0.10643011410213105
584,-0.04033126174439937
585,-0.10533535686259267
586,-0.2415651891049846
587,-0.008069736116746148
588,-0.05685932564344288
589,-0.11777224351737432
590,-0.04533429366324883
591,-0.15324416400242558
592,0.002263807290605166
593,-0.06357254993615319
594,-0.07300594546946176
595,-0.06254450763469668
596,-0.013018181776520102
597,-0.1423719686763433
598,-0.14688173788874695
599,-0.03589124823826209
600,-0.06277383473501681
601,-0.07498645194469829
602,-0.09880240481778921
603,-0.10365766612660693
604,-0.05129893384447745
605,-0.007617137401545472
606,0.027939361909709973
607,0.027939361909709973
608,0.020175040620048865
609,-0.057647806709330784
610,-0.13483033957190405
611,-0.12280942637047072
612,-0.11483175253089732
613,-0.040859052250171175
614,0.011729165999718747
615,-0.09737432183484332
616,-0.2264216926295482
617,-0.03583111675119981
618,-0.03583111675119981
619,-0.07312478883317744
620,-0.020011108436592342
621,-0.08931057038237883
622,0.005446053393874813
623,-0.11687065533916431
624,0.011378724950521127
625,-0.06830289150372101
626,-0.11249553456208702
627,0.036193243001327785
628,-0.0347989340810586
629,-0.09062566498145323
630,-0.04796180085605965
631,-0.12163661397115706
632,-0.046142859764351035
633,-0.11498963169110983
634,-0.1578824477815203
635,-0.0913154537318525
636,-0.06581486075885647
637,-0.16011842610068258
638,-0.11111983607442322
639,-0.04817975564874837
640,-0.07801707190746242
641,-0.04417283921275621
642,-0.0915983217708633
643,-0.15370156654086573
644,-0.1904603838620006
645,-0.15630205038503237
646,-0.19223183710432906
647,-0.02018948359177301
648,0.00504571486527615
649,-0.11222084631497388
650,-0.1766698180329725
651,-0.08072906890090747
652,-0.14861244774316953
653,-0.03930463123675337
654,-0.042822462537420405
655,-0.11161686301144783
656,-0.029812039651869862
657,-0.06367457493954945
658,-0.173068076359138
659,0.01421838824218432
660,-0.03757856551330507
661,-0.0647814461600326
662,-0.04369544297329356
663,-0.024124530858616086
664,-0.045825580642258355
665,-0.03591627321354922
666,-0.03591627321354922
667,-0.14424161390030063
668,-0.08273064827531468
669,-0.016328462424321212
670,-0.0626372603972378
671,0.0051848102370994084
672,-0.0029218072945121987
673,-0.0029218072945121987
674,0.03263244104502343
675,0.01964835649910031
676,0.07232479769724992
677,-0.009657326761185595
678,-0.0994323326526726
679,0.009126577268613613
680,0.0032012450090253657
681,-0.053833560654584375
682,-0.06072142855484732
683,-0.13761540929801586
684,-0.030439613937688594
685,-0.049013999305617666
686,-0.05960066822898046
687,0.015119333585764987
688,0.019767457375946103
689,0.013389272999612546
690,-0.033852483901408624
691,0.05829024929363874
692,-0.031035466737404573
693,-0.04581402583025481
694,0.012251344090096634
695,-0.0928536942009481
696,-0.06429686704312466
697,-0.04405500001840592
698,-0.19224906989171708
699,-0.036610623418187334
700,-0.0766475913568843
701,-0.07485041292494961
702,-0.07485041292494961
703,-0.12354331448138998
704,0.03943695975404197
705,0.022871403601339022
706,-0.11959155719348753
707,-0.014044887256253148
708,-0.08935296262137926
709,-0.006862465421876456
710,-0.0813606101318287
711,-0.028668338272184967
712,-0.09297504250725515
713,0.003192094458051904
714,-0.08785055142391221
715,0.011560015990456668
716,-0.10426527851389827
717,-0.043835487479609164
718,-0.08025986839714694
719,-0.049958523094870366
720,-0.08816297299208324
721,0.0005453152709138341
722,-0.06262629428539616
723,-0.021395164665852562
724,0.01473064512225034
725,-0.08232771377641276
726,-0.07311028338034475
727,-0.0767822192271899
728,-0.03901558307992487
729,0.0346806142317415
730,-0.07117784992850233
731,-0.07886730191248792
732,0.0006257047039261159
733,-0.005766663163869013
734,-0.07336905387949641
735,-0.05336528893716087
736,0.023813872085249203
737,-0.06897986885439193
738,-0.06036664315428637
739,-0.027816532190736185
740,-0.06308339766350812
741,0.054184125482064055
742,-0.08175838141114301
743,-0.026497100837214065
744,-0.06509218260871003
745,-0.07879164667107
746,-0.054607381655765626
747,0.020313365453957427
748,0.03644569115004601
749,-0.0005996942623612369
750,0.026826056792979502
751,0.07950085628253124
752,-0.10604752986382057
753,-0.06872878422239095
754,-0.07557705969538747
755,-0.07557705969538747
756,-0.002505684105852622
757,-0.08590952953953426
758,-0.09336666196388715
759,-0.022529058053536794
760,-0.07132445283342052
761,-0.019235429011510975
762,-0.014102828959350526
763,-0.09152736777051643
764,-0.06532275656411295
765,0.02534452864629813
766,-0.01536365021241277
767,-0.034763337820607976
768,-0.06570186295213123
769,-0.03801881348912545
770,0.004301475701072174
771,-0.08905052462939221
772,-0.02270210180872769
773,-0.10403660889390387
774,0.008868741499966
775,0.0009754123249714076
776,-0.01000021258934947
777,-0.036917975714564795
778,-0.051030459551500845
779,-0.07542581073496087
780,-0.07542581073496087
781,-0.0011707911402472416
782,0.004222706078254907
783,-0.1097844678835865
784,-0.10878842140272883
785,0.007980537070934974
786,-0.023704347324936786
787,-0.08301756699225672
788,-0.05610358541867745
789,0.028763965084964992
790,-0.0686813875661782
791,-0.07157157582080227
792,0.0007584435562618155
793,-0.014058527056983327
794,-0.11079517383868231
795,-0.09008141688579835
796,-0.10979948569531131
797,-0.06418463446090311
798,-0.10979948569531131
799,-0.008986889570407856
800,0.01606423765214361
801,-0.10013223277519998
802,0.008072872171991907
803,-0.02464027014627369
804,-0.032446563764463136
805,-0.0032265313890587535
806,-0.09890532134124153
807,0.011956456713652636
808,0.024748198150369615
809,0.011956456713652636
810,-0.10690701274194692
811,-0.012931728695057949
812,-0.0796689741751326
813,-0.017297755102171183
814,-0.05027093518348314
815,-0.06252824739901332
816,0.07727321866350571
817,-0.0068854761722276295
818,-0.04815026819978522
819,-0.03919702739043057
820,-0.02917356361525057
821,-0.05952147012165489
822,-0.03443424248053106
823,-0.11843391240448702
824,-0.007885781268707289
825,-0.02720179743006942
826,0.0030957395079661792
827,-0.054706588848534896
828,-0.023415152848043724
829,-0.004265965175303688
830,0.012512483361108601
831,-0.059077910430788395
832,-0.030961674449120236
833,0.041835471882022766
834,0.010382140122133066
835,-0.04050704534285073
836,0.02986898845977576
837,-0.08172469337197394
838,0.05016138084473236
839,0.002372349764340714
840,-0.04305049904800629
841,-0.030900169985433202
842,-0.09797003606341508
843,-0.00564787780956011
844,-0.10918130834725849
845,-0.057475640034442256
846,-0.04173225300689365
847,-0.025802261001641295
848,-0.04046915426443465
849,0.021356908600263767
850,-0.08182468007283576
851,0.05553868226598823
852,0.059540486158886415
853,-0.033577720605234694
854,0.022782442193469917
855,-0.015156226453877939
856,0.021044748866994447
857,-0.030194216979260804
858,-0.11521736682118701
859,-0.0936352200674922
860,0.010368045795066163
861,-0.18063000068327395
862,-0.03319252868775961
863,-0.0465198377217999
864,-0.020807663283839165
865,-0.11584095556091584
866,0.03809226444867886
867,0.0388166235154495
868,-0.0699551059665268
869,-0.01028930328449131
870,-0.1729296431134264
871,0.02458590455899024
872,-0.06524938667239463
873,-0.04957869895800914
874,-0.027091027876061886
875,0.0520246982057204
876,0.0520246982057204
877,-0.0534184738759232
878,-0.0043975708240314975
879,-0.016706758975795426
880,-0.04988028149009395
881,0.006815291281370901
882,-0.022532848844963368
883,-0.03505076707584734
884,0.003147292315190653
885,-0.023938835162594756
886,0.03664653969674768
887,0.012856402230741807
888,-0.07089116544407015
889,-0.05496747694476582
890,-0.035574463786325096
891,-0.01743949432387616
892,-0.004427379264850796
893,-0.07948602179573688
894,0.02550759925176898
895,-0.09267878426206913
896,-0.10515759972921579
897,-0.034290365929649944
898,-0.030715356769226855
899,0.023822873004521496
900,0.011008425281334543
901,0.014343030462890196
902,0.027049691024277997
903,-0.04660664553549673
904,-0.059915540532798094
905,0.055337003392419905
906,-0.09737209445768043
907,-0.05451970032833206
908,0.03202982704456134
909,0.023031301359644367
910,0.034441546821976206
911,0.019799518016516093
912,0.014520022256064578
913,0.035396854617302784
914,-0.012374586831205242
915,-0.007431571869978291
916,-0.043254767621034106
917,-0.030835607705446005
918,-0.0824466124402763
919,-0.046804920912287266
920,-0.10591797549395553
921,-0.09001455544202215
922,-0.0726638620864946
923,-0.16792011617590274
924,-0.02613267949845983
925,-0.09423604286190172
926,-0.12042396920856217
927,-0.07282193984467905
928,-0.10412927036539858
929,-0.08805220899218347
930,-0.023848499440456767
931,-0.06969638780000821
932,-0.08840242772054432
933,-0.1641133732535826
934,-0.11283765470110345
935,-0.16217827244175326
936,0.09887834909193548
937,-0.12261263396130126
938,-0.0807784479443125
939,-0.0654811495721548
940,-0.11868790357671727
941,-0.09881306803374186
942,-0.09062566851852093
943,-0.10508671169766487
944,-0.05792257080140104
945,0.016808277779936945
946,-0.07555936888787819
947,-0.0676288068317563
948,-0.05456016008209996
949,0.007859838642505404
950,-0.08299869644237828
951,-0.11802854732597233
952,-0.04509049051496318
953,-0.09624038382494683
954,-0.16065437357207651
955,-0.07457913748202971
956,-0.067210669574224
957,-0.07522812569335222
958,-0.08287424755349485
959,-0.0338116537363749
960,-0.08542099539663538
961,-0.1066591414741651
962,-0.10950670735372084
963,0.02874210799744204
964,-0.10606797388508521
965,-0.038103454071366887
966,-0.14924742403720312
967,-0.11569191169481166
968,-0.1664498044883443
969,-0.039927722686883105
970,-0.026132988835523823
971,-0.026132988835523823
972,0.033816961418719794
973,-0.09661358330960645
974,-0.0970638399919051
975,-0.0897243966050419
976,-0.09257556472873878
977,-0.16047500712800766
978,-0.10709294615994817
979,-0.028001036063475943
980,-0.10395271068906645
981,-0.007975894662946778
982,-0.09643862598924349
983,-0.09065148333540497
984,-0.09856376183850786
985,-0.022107595256276258
986,-0.05682574535300793
987,-0.08565091449318761
988,-0.08937396810800478
989,-0.08657849051253227
990,-0.01357382257881073
991,-0.10043937914999619
992,-0.07240186417024115
993,-0.0829892609144437
994,-0.15018814886057627
995,-0.07680377985425557
996,-0.11216498355438492
997,-0.0184798822546679
998,-0.07275914994294969
999,-0.0005081245076022135
1000,-0.11741755864216813
1001,0.013259926383403264
1002,-0.07575752679634118
1003,-0.03837660810649377
1004,-0.09549353941246187
1005,-0.10942801754885413
1006,-0.05948516842814587
1007,-0.04168142231938032
1008,-0.01249206701188555
1009,-0.10145975833071137
1010,-0.14280460621905428
1011,-0.10764968071525688
1012,-0.034253975688800016
1013,-0.06416667913580083
1014,-0.12756188678653899
1015,-0.0944901946494668
1016,0.057058625835849974
1017,-0.09715466219887826
1018,-0.1259184720044099
1019,-0.08837222053593977
1020,-0.028296625028338296
1021,-0.10071492029166375
1022,-0.14436467614141535
1023,-0.023957777056084546
1024,-0.052446905209819164
1025,-0.0311391414847351
1026,-0.0311391414847351
1027,-0.08813800388536194
1028,-0.04223888480362414
1029,-0.08607774455896419
1030,-0.06899439282522672
1031,-0.08969756763970342
1032,-0.08518619204952001
1033,-0.06136975670869608
1034,-0.060789740108951176
1035,-0.06011482894495309
1036,-0.08145344916816032
1037,-0.1070298213080253
1038,-0.08062265248762258
1039,-0.08337838392597173
1040,-0.051075897857258676
1041,-0.15202964254930507
1042,-0.08098935836235548
1043,0.08229274424331186
1044,-0.02940594846575181
1045,-0.011870156943758318
1046,-0.04135969404484549
1047,-0.10809780101170863
1048,0.06480810546895577
1049,-0.08049871296795076
1050,-0.054585363667845034
1051,-0.11209698999252887
1052,-0.015956625616327224
1053,0.0683140170398144
1054,-0.07714164555170905
1055,0.022723453819781362
1056,-0.061314420091598
1057,-0.09564698203791566
1058,-0.10518544716780842
1059,-0.08161334008377515
1060,-0.08161342995160958
1061,-0.08498376079875476
1062,-0.11851286241130768
1063,-0.07940429334188609
1064,-0.06433787333714168
1065,-0.07643548630670272
1066,-0.07688927544417885
1067,-0.07276010567414615
1068,-0.05932853814558398
1069,-0.047215170996792344
1070,-0.03541456302597103
1071,-0.1461590925124263
1072,-0.07125389868504996
1073,-0.06488958662403684
1074,-0.0940735178230545
1075,0.008166081892279136
1076,0.008166081892279136
1077,-0.011416349691684004
1078,-0.10767409699676733
1079,-0.046327101059840003
1080,-0.080501019355545
1081,-0.09443619147782041
1082,-0.11087359127122669
1083,-0.10225393600627486
1084,-0.05378329540530366
1085,-0.10830340486907213
1086,-0.08478595135888671
1087,-0.1032152210923233
1088,-0.04690258420448678
1089,-0.10159505933924189
1090,-0.10504971031123467
1091,-0.07333845135412032
1092,-0.06242707543400529
1093,-0.08229741156082668
1094,-0.04476581152021565
1095,-0.003227676101200361
1096,0.0030020132840331924
1097,-0.10360389588841062
1098,-0.0881669879304914
1099,0.02638339402452946
1100,-0.040730896091549305
1101,0.03764558859225691
1102,-0.1994175865872255
1103,-0.06359619326665543
1104,-0.044701751541227894
1105,-0.08342206509132578
1106,-0.0792984373283341
1107,-0.07365259755968456
1108,-0.11435004027591687
1109,0.029016106149913068
1110,-0.12323370281787174
1111,-0.12312914473358265
1112,-0.015610000626338666
1113,0.00851818858006669
1114,-0.10516327435656923
1115,-0.11422220909984307
1116,-0.07386966615148603
1117,-0.12179881437488006
1118,-0.09086796898462031
1119,-0.11319920982760343
1120,-0.07030924520140369
1121,-0.10849452397894699
1122,-0.04685433593948647
1123,-0.0756526033200472
1124,-0.11040098130165418
1125,-0.04920754859761302
1126,-0.060712689169082665
1127,-0.08950875993247509
1128,-0.06298382168024601
1129,0.0046917002226844464
1130,0.06523362615879011
1131,-0.04209804493223179
1132,-0.09964976254433135
1133,-0.02256483289274595
1134,-0.04204277810677391
1135,-0.08241273752913252
1136,-0.12013689519393997
1137,-0.07966462948733266
1138,-0.08488473292812347
1139,-0.13050874246217137
1140,-0.07966462948733266
1141,-0.10212571853339374
1142,-0.13523823239913632
1143,-0.13453628478233065
1144,-0.07984940497451352
1145,-0.08282109363495246
1146,-0.06669462041828496
1147,-0.10405356075385365
1148,0.06997620414206189
1149,-0.01665005237353026
1150,-0.09109760404147306
1151,-0.013546467765006925
1152,-0.08215359412700513
1153,-0.10685552302566692
1154,-0.08387165014541732
1155,0.00977738012183709
1156,-0.054604439431128395
1157,-0.10162374554879738
1158,0.02853532582093272
1159,-0.10799441184346599
1160,-0.03180901490636946
1161,-0.0686306444517896
1162,-0.05067302665010645
1163,-0.047864119136507406
1164,-0.12683713909090572
