obs,pareto_shape
0,0.2062039858681025
1,0.14249695547203908
2,0.27845088816429164
3,0.046721941172995336
4,0.240395603977777
5,0.14616777129527697
6,0.21703432423282512
7,0.4982775591552031
8,0.34016344927396913
9,0.2862062713810742
10,0.15643074400747742
11,0.09864770703134058
12,0.16704653305981731
13,0.40223796912268306
14,0.16284783317318902
15,0.13001792568681572
16,0.18660369543631866
17,0.10365863942091832
18,0.10423941344880028
19,0.2556682100096896
20,0.16913044035454913
21,0.10630952944921163
22,0.3319148853102081
23,0.13174787306865077
24,-0.00046549211832005213
25,0.09178431337729655
26,0.20038587488863543
27,0.14962078873329523
28,0.1868631877559285
29,0.2604952445745919
30,0.17752662246042025
31,0.30970996279765334
32,0.2394240322526058
33,0.11258514904154596
34,0.19665961797649611
35,0.0861671242312844
36,0.09459683850286212
37,0.36626139934735
38,0.09745903382264735
39,0.1107317444653844
40,0.31207024716974113
41,0.28514465778239295
42,0.20094870711709859
43,0.027028801282782306
44,0.1018236419710587
45,0.196177705631906
46,0.27073914465062154
47,0.18930658810879822
48,0.06084852789374016
49,0.17639460775983878
50,0.1301171388624049
51,0.05487772074118013
52,0.0653254749353767
53,0.3082940096639739
54,0.14454680296393277
55,0.524765034503701
56,-0.0026415575671703503
57,0.019577441087557785
58,0.2375940316017888
59,0.1211455100454141
60,-0.03814142988127014
61,0.1262481276368811
62,0.3572447566851286
63,0.09529167399261351
64,0.04105578974142084
65,0.16400670326468395
66,0.1054321584288508
67,0.24919716383068444
68,0.21935596654718573
69,-0.022604297318294084
70,0.267540253574517
71,0.1858364951176623
72,0.10911918013303526
73,0.33825672113695665
74,0.26029514660267955
75,-0.006766584226162115
76,-0.012213718390351846
77,0.11609779372178794
78,0.058156133771500786
79,0.23741463694737075
80,0.028094725417345482
81,0.09792357942866309
82,0.11281400472153931
83,0.09485604327719009
84,0.09782016501633277
85,0.43041975234191426
86,0.20414255195720252
87,0.07682510835297357
88,0.10834788898102972
89,0.04202313950653432
90,0.06908323351517569
91,0.4212584800849617
92,0.0846486428438102
93,0.10364161928314264
94,0.18375358993507873
95,0.18262418095010818
96,0.11302039398542503
97,0.1282773724251275
98,0.2732551871866442
99,0.08838698990608677
100,0.13862387710651913
101,0.11622301695231432
102,0.08073046818595632
103,0.568707112202658
104,0.1509684292068122
105,0.25486515185650865
106,0.37473613088786745
107,0.08999383055407244
108,0.06216667965971393
109,0.41045638366605464
110,0.24192844824235768
111,0.10652979540999907
112,0.18247529192531672
113,0.3505949747814408
114,0.06732856949747257
115,0.10134660807291637
116,0.17775724859291553
117,0.14286844281302535
118,0.3552200203026862
119,0.07924215981565169
120,0.13621860500224933
121,0.4371096810690274
122,0.12559797470300227
123,0.04376827722437158
124,-0.006221990086309309
125,0.07414155719725438
126,0.20170536450096577
127,0.3015246383235167
128,0.19529203776768397
129,0.15916006031675475
130,0.17907636326368823
131,0.02855892465054318
132,0.16389800960669426
133,0.24152546241429113
134,0.0666145640811207
135,0.055992226223851055
136,0.27824997284921527
137,0.088211190960529
138,0.08493036591067413
139,0.20397241987411094
140,0.11903238514070552
141,0.10599513157497414
142,0.29830091241408485
143,0.2936042384371495
144,0.06802453111779094
145,0.26385353276318496
146,0.16464073445339827
147,0.05981219328275335
148,0.14167956728121142
149,0.24147185240031824
150,0.22051542121853718
151,0.04043753977721008
152,0.13094255957165474
153,0.18701562495967555
154,0.3026757311384567
155,0.20505091320971183
156,0.24859635275667796
157,0.2136730154512534
158,0.0872382749394051
159,0.04155755975889612
160,0.18148175075662515
161,0.028833465522062552
162,0.1036852065399269
163,0.3136122725491336
164,0.222259974008406
165,0.18116646090059327
166,0.39216101851080604
167,0.11291047239999882
