obs,pareto_shape
0,-0.1865443254814069
1,-0.07641497062558794
2,-0.10855005160910589
3,-0.04207683977446438
4,0.00538505736455141
5,0.01409945337991377
6,-0.03430814304932551
7,-0.17796124756449047
8,0.012296262902140647
9,-0.11854644087478436
10,-0.08328942454413134
11,-0.07309926356481095
12,-0.0693865352871239
13,0.02417019609186064
14,0.01074720738614161
15,-0.06908419606429773
16,-0.060480290558104985
17,-0.15947642686189875
18,-0.14422532499286092
19,-0.09631398840741875
20,-0.13329137233244195
21,-0.08561815936756519
22,-0.08239991647564218
23,-0.08244895197214491
24,-0.03157455547253777
25,-0.007132495549058873
26,-0.11141015387995021
27,0.0275562914260191
28,-0.07600818668253477
29,-0.15435621357050805
30,-0.03310633320243621
31,-0.15897251922267258
32,-0.07159492358474269
33,-0.1326433270620659
34,-0.05942904186275838
35,-0.1526770379842084
36,-0.059271236395881964
37,-0.01576129660227543
38,-0.009477082682750649
39,0.008259894641495864
40,-0.03244055328901382
41,-0.07428064749065193
42,-0.0824159313994587
43,-0.08919080025919753
44,0.019989881048728602
45,-0.06425145048417116
46,-0.08906085256503334
47,-0.08302425470830305
48,-0.08253873822464242
49,-0.05722522521574211
50,-0.005553870828433802
51,0.08244229665227146
52,-0.08751323799611711
53,-0.07217371794924152
54,-0.07485636968162057
55,-0.008983775204756163
56,-0.12238710862720427
57,-0.0628526459969035
58,-0.16978351347049436
59,-0.16978351347049436
60,-0.08981774717154702
61,-0.08072868941131066
62,-0.03741780649100475
63,-0.06726708942238709
64,-0.11694331551979019
65,-0.027328100885089426
66,-0.10667669985478474
67,-0.049160595249739335
68,-0.0014349456698021107
69,-0.06344546859645252
70,-0.16189613254780622
71,0.021833665677146678
72,-0.16120130979485853
73,0.039241542201201234
74,-0.16037244507835777
75,-0.07275175093462066
76,-0.1558782234079324
77,-0.09540427767948507
78,-0.09540427767948507
79,-0.09401058577587301
80,-0.04407127961906093
81,-0.06067789777287514
82,-0.1000573080047378
83,-0.06809997354086042
84,-0.049060810979513564
85,-0.04623736889609531
86,-0.07747743252659144
87,-0.024177579139970595
88,-0.057716152264112204
89,-0.10171749217770037
90,-0.06973011738479107
91,0.0003569086577241395
92,-0.03474000430035932
93,-0.035841353174918364
94,-0.15369434098952192
95,0.0072227622797090005
96,-0.057965109642893524
97,-0.04793139599664239
98,0.0172087782787051
99,-0.12031213681379717
100,-0.04766150417186829
101,-0.04739834164745348
102,-0.062054541363763156
103,-0.12313104519699596
104,-0.12336684383004995
105,-0.05516426680574805
106,0.07565196049654764
107,-0.12420178555457698
108,-0.05720622980581801
109,-0.10271313765098025
110,-0.04473649972408357
111,0.0032569609558731733
112,-0.10388431667763899
113,-0.050437190402268656
114,-0.14985780440496244
115,-0.06728144505505518
116,-0.04600442808502935
117,-0.0917640847254036
118,-0.049770525587295535
119,-0.027663184761752023
120,-0.030225077323529886
121,-0.026919338132595172
122,-0.0469566889001341
123,-0.128061074868687
124,0.009946631242428193
125,-0.14146169307322842
126,-0.02728543503194568
127,-0.0006390490660559924
128,-0.05847441746895948
129,-0.13658387259689533
130,-0.06584885696449298
131,-0.03008578230625273
132,-0.032546629807152644
133,-0.05528040935380481
134,-0.05528040935380481
135,-0.07917614488091138
136,0.08893150243647567
137,-0.056330860886916904
138,-0.11449660978255785
139,0.023834309832174244
140,-0.0371310435508396
141,-0.07904388252027429
142,-0.09505420689644704
143,-0.07887204334863905
144,-0.0659798272616348
145,-0.08810054309746555
146,-0.12185294340947304
147,-0.05390649805903691
148,0.04402896132267048
149,-0.13322689890796607
150,-0.08221895004278815
151,-0.12725990316233435
152,-0.08405339986951701
153,0.0013675484673089868
154,-0.08118235203309544
155,-0.016186437558579743
156,0.01615390347352081
157,-0.10221116099197707
158,-0.13535200909397568
159,-0.1374308628463238
160,-0.013411509984802422
161,-0.10614061353923565
162,-0.10614061353923565
163,0.11283687197634136
164,-0.05344963775694959
165,-0.08245475149808572
166,-0.14062905130195538
167,-0.08093994167870118
168,-0.07164423944536573
169,-0.10314754744556692
170,-0.07958061222856737
171,-0.11484062764299145
172,-0.07624549794611746
173,-0.08704998506191002
174,-0.10026760718965515
175,-0.005290180663234878
176,-0.06884901204690907
177,-0.09000719484179708
178,-0.044437275740078344
179,-0.01541351128838826
180,0.04193629107324026
181,-0.09748341863975116
182,-0.004508973069463147
183,-0.06317661770383279
184,0.041248488399236546
185,-0.06527952886401434
186,-0.1376242304435939
187,-0.07153809026501719
188,-0.07153809026501719
189,-0.12654778490769247
190,-0.13106783658812474
191,-0.1308315445212862
192,-0.1308315445212862
193,-0.06808521991331186
194,-0.07898179560114056
195,-0.006672706948529652
196,0.016174269254086382
197,0.008704749489919861
198,-0.05933082669749723
199,-0.09698634465758024
200,-0.055027311837424334
201,-0.09897402154181921
202,-0.09935188324729569
203,-0.14065128303803065
204,-0.14065128303803065
205,-0.12870619715831508
206,-0.10317187788115362
207,-0.0025366157572753612
208,0.036257831561925136
209,-0.05376490467302796
210,-0.05342713589726697
211,-0.06487909343261794
212,0.016956841919950182
213,-0.10407736500991399
214,-0.0010714000816017246
215,0.1169116235876302
216,-0.06477648031913945
217,-0.06584630508368339
218,-0.08656087584331439
219,-0.057330546127874436
220,-0.057330546127874436
221,-0.01946801867625237
222,0.0372620919204986
223,0.029185083451182692
224,-0.060815276763185315
225,-0.10409757290601605
226,-0.06313738183599678
227,-0.11094017646826307
228,-0.0630049819202941
229,-0.11223563502868998
230,-0.05610708161382089
231,0.036757662471295305
232,0.030245556347231018
233,0.08141306708590096
234,-0.029859741919335388
235,-0.0755297885953125
236,-0.060716269360792344
237,-0.060716269360792344
238,-0.1031205522598839
239,-0.061126000968967316
240,-0.07473596093855664
241,-0.07588261655350989
242,-0.015352817733088059
243,-0.05372344595999215
244,-0.05250827096887711
245,-0.04991997793120381
246,0.13055438164696623
247,0.019264990708838126
248,0.02420185913729545
249,-0.05062152359361882
250,-0.09806273700254974
251,0.04212560265065752
252,0.01599382166060993
253,-0.05110111019358056
254,-0.10314059115658136
255,-0.037763256278249814
256,-0.10728024213206548
257,-0.10728024213206548
258,-0.09088478961702837
259,-0.0873696558396808
260,0.03637552439645553
261,0.07396361861362412
262,-0.045990332179831936
263,-0.03164106101740321
264,-0.04898467463927782
265,-0.04795706165373622
266,-0.06176451210921122
267,-0.018807288025604038
268,0.015622906085317502
269,-0.0650594663814904
270,-0.09867566365962858
271,-0.03671689421646235
272,-0.032401357719315786
273,-0.0850306435607555
274,-0.10455056627446516
275,0.02456131602244902
276,0.11971169813041853
277,-0.08775723421515837
278,-0.09478070391281947
279,-0.09478070391281947
280,0.027203626879076688
281,-0.07963258004816152
282,0.04548748155262907
283,-0.11431390181992578
284,-0.007796510691006874
285,-0.00854375766580156
286,-0.009248335801392104
287,-0.10778761178272504
288,-0.0894615121988844
289,-0.10938057425137915
290,0.03373618574997132
291,-0.01834859182755772
292,-0.10332817781585484
293,-0.017930944690831938
294,-0.024219678004423508
295,-0.09058495446041828
296,-0.01547259260829313
297,-0.10813130617730962
298,-0.03973966526881226
299,-0.09962594991756525
300,-0.0019178289452177271
301,0.03535114387671004
302,0.04997013570974318
303,0.12521903410372928
304,0.010246573013080858
305,0.014853271729651797
306,-0.08877131291152046
307,-0.0402444554788911
308,-0.003444668396696663
309,0.034605566293759854
310,-0.008103422762453925
311,-0.007136212397643576
312,-0.10435132160393322
