obs_id,pareto_shape
351,0.014809301668498974
352,-0.11602388401202748
353,-0.15577191490845038
354,-0.07892066375150375
355,-0.12443690893767186
356,0.038987289809464414
357,0.03202746200897602
358,-0.1600056698571084
359,-0.09915718485110174
360,-0.05592708929658408
361,-0.1193545100627602
362,0.021166837237802726
363,-0.08344427085525355
364,-0.12463105140415762
365,-0.14461056516250784
366,-0.12552458495583751
367,0.07441136327353183
368,0.022057827586247927
369,-0.10161242106467212
370,-0.006877334272323234
371,-0.12714404585295222
372,0.04973289451850417
373,-0.037054871809299325
374,-0.05753782874871936
375,0.057228740188040556
376,-0.05655363871462056
377,-0.021751090712006278
378,-0.017328800108406983
379,-0.09530388128642067
380,-0.11192582490794432
381,-0.02645954024225666
382,-0.07146113789823838
383,-0.02026102093924373
384,-0.08499325790121247
385,-0.09671757822553029
386,0.014156634864421456
387,0.014156634864421456
388,0.11390459157677825
389,-0.08907967803749313
390,-0.10932973982269849
391,-0.0984066873998518
392,-0.02836267041617255
393,-0.010008195321848535
394,-0.06702285215347731
395,-0.030924792873724002
396,-0.01836246432224748
397,-0.15536838452072405
398,-0.02176445423693331
399,-0.19575607174585663
400,0.030752595447457138
401,-0.09873068008169866
402,-0.03977067323946984
403,0.024223128862546857
404,-0.04713106278841958
405,0.031552122716370486
406,-0.09388104983972488
407,-0.11783601159205924
408,-0.11845702287825588
409,-0.011571781291785927
410,0.016617246325827846
411,0.018592205878172494
412,0.08318745708998175
413,-0.12984825546807705
414,-0.037387711804169436
415,-0.03352557292189683
416,0.021405269369399335
417,-0.09598266475383413
418,-0.1439198743217869
419,-0.11013726084906443
420,-0.04740327558540322
421,-0.052757278525371334
422,-0.09011559711439861
423,-0.0586014944766968
424,-0.11754598792266178
425,-0.050109044930696095
426,-0.11549760681438453
427,-0.07708743305965916
428,-0.02950707097532026
429,-0.053139357329145494
430,-0.015545458575446118
431,0.037029516904736715
432,-0.04523378747429035
433,-0.08115387113754316
434,-0.036839308561666846
435,-0.10062561427327657
436,-0.09044652348173501
437,-0.053658910649078406
438,0.017574120519712345
439,-0.05546054701212431
440,-0.11961701670261647
441,-0.018879065627352382
442,-0.16140183443865938
443,-0.04286431618355793
444,-0.06961642188806602
445,-0.04549596277895872
446,-0.13068950697887655
447,-0.07977743925322346
448,-0.01005258848145493
449,-0.030916254138601915
450,-0.048892676871066604
451,-0.026121248670479144
452,-0.005793292222297767
453,-0.15504719172327278
454,-0.19598732136307548
455,-0.06750715798979706
456,-0.18400182107970092
457,-0.05961641252217309
458,-0.0777429095112943
459,-0.06622792147605784
460,-0.07897178541666323
461,0.021506443853986586
462,-0.024359042772889958
463,-0.15342873761238915
464,-0.1278596960317495
465,-0.015969422621833925
466,-0.052344981953084145
467,0.031470448281669526
468,-0.054393826027164895
469,-0.04795782859903605
470,-0.08035826474756677
471,-0.08035826474756677
472,-0.10917287141321144
473,-0.002592509705230121
474,-0.1331123452678187
475,-0.10062922154919426
476,-0.07441242747481035
477,-0.0001474630037406462
478,-0.09578155199728543
479,-0.05817942801343375
480,-0.05596052840064992
481,-0.08515324939371813
482,-0.11005482784564667
483,-0.14097092416842438
484,-0.17394163850745167
485,-0.03515064664677047
486,-0.16858830450216886
487,-0.2096600927709114
488,-0.06802957983760041
489,-0.1532914577820833
490,-0.05482038276698048
491,-0.028498436572573723
492,-0.16425556189066975
493,-0.015020354768974719
494,-0.1397825052129661
495,-0.15335508296736935
496,-0.061104026635144755
497,-0.05688014814336552
498,-0.030734522278577273
499,-0.0696727164177019
500,0.006125127783545575
501,-0.052648013775278654
502,-0.07052884899759956
503,-0.14334429004324548
504,-0.03376964879995893
505,-0.10873207950383636
506,-0.0940690667954193
507,-0.09386658005363434
508,-0.05758250363381201
509,-0.04186105011057771
510,-0.002664514358287357
511,-0.20623821512524965
512,-0.11999972922642939
513,-0.03114317710411557
514,-0.07985275573013183
515,-0.035682817205828346
516,-0.009151348886892795
517,-0.18211434158801088
518,-0.0735654587408955
519,-0.0735654587408955
520,-0.14390814859826054
521,-0.07590490719082578
522,-0.011402122104785714
523,-0.061819328464596694
524,-0.1677691570007177
525,-0.07054015358813069
526,-0.051450814678910106
527,-0.09398499305419858
528,-0.18146486316558597
529,-0.036371683772425084
530,0.0025590887537291812
531,-0.13707701585451806
532,-0.08209763053782228
533,0.010655338893733686
534,0.03608689461719704
535,-0.08838084768836894
536,-0.021942681433343082
537,-0.026517811010779473
538,-0.18851179178191177
539,-0.04725118162376308
540,-0.15508152155100244
541,-0.10341001067265237
542,-0.10447686197610152
543,-0.07729409856043075
544,-0.07729409856043075
545,-0.1077566808314014
546,-0.03697426877870453
547,-0.02382957952094225
548,-0.11491636066696856
549,-0.14447447330744678
550,-0.06678218629198564
551,-0.15608763781566756
552,-0.08602517882267775
553,-0.10691866890127628
554,-0.04941113051657891
555,-0.1851383599075451
556,-0.021890048158388947
557,-0.024665215058907
558,-0.061407510108507125
559,-0.1567315417073118
560,-0.21079713481094295
561,-0.09083365019833334
562,-0.07902836882619695
563,-0.20449470910121612
564,-0.07693813006282328
565,-0.06051985803798519
566,0.009076614887562146
567,-0.03578855169928012
568,-0.06748338532384572
569,-0.1733152143180372
570,-0.021155236386352683
571,-0.1448451606668692
572,-0.18214318962829176
573,-0.0620698921066623
574,-0.14252175519891824
575,-0.1339766906621979
576,-0.005928545549451646
577,0.007647500772858478
578,0.007647500772858478
579,-0.20726633803061636
580,-0.060109610303485946
581,-0.05880196475077794
582,-0.06341487611959906
583,-0.08880645943604883
584,-0.08880645943604883
585,-0.0008803841827696086
586,-0.2018622818018571
587,-0.15823678784528883
588,-0.14801708572648992
589,-0.08658369690915747
590,-0.2225596904001354
591,-0.07083163544937665
592,-0.04144083500896158
593,0.041979453812964904
594,0.04555030357951581
595,-0.07294480459481668
596,-0.12289384365718177
597,-0.0409805889481557
598,-0.1485134153697316
599,-0.07570790867568697
600,-0.03488242567449885
601,-0.021941768456494648
602,-0.08429136419610603
603,-0.07407634340820544
604,-0.17826781870229644
605,-0.13807121818729215
606,-0.06747432898637151
607,-0.0598479084161296
608,-0.02970913617176987
609,-0.14680516946879293
610,0.02190538467979916
611,-0.10560501580793533
612,-0.22041381913900063
613,-0.03355238420208443
614,-0.18093935940500688
615,0.005446193999469041
616,-0.07445557175502632
617,-0.07007181863786821
618,-0.0781438418722713
619,-0.05883127203909606
620,-0.19611666705086234
621,-0.037228747215828716
622,-0.09625189276655965
623,-0.01716907298434068
624,-0.03185835059903213
625,-0.056394701517305475
626,-0.07179252178529448
627,-0.04534533765937169
628,-0.11826581511192967
629,-0.20522265394813588
630,-0.055916387026171584
631,-0.029464820118968008
632,-0.10425360524981868
633,-0.10425360524981868
634,-0.1772059898429035
635,-0.13248775343734237
636,-0.07325851849031126
637,-0.0785959379891985
638,0.017971575239745758
639,0.021576937956758812
640,0.043704445922325225
641,0.043704445922325225
642,-0.09964515631453631
643,-0.12419468772869653
644,-0.2020714437342876
645,-0.07805487660786874
646,-0.05589619665392283
647,-0.060688571055366444
648,-0.1290952388704131
649,-0.1419593002936242
650,-0.18737068740931564
651,-0.17626344918494244
652,-0.04240030355346668
653,-0.014735913369308448
654,-0.13315808747210206
655,-0.03306061976960138
656,-0.08994803201540175
657,-0.1372193792143743
658,-0.13406794565077945
659,-0.09057691327955526
660,-0.08112953361371386
661,-0.16217042542193852
662,-0.09589293817266
663,0.03786431620382269
664,-0.13486118753148246
665,0.03384709011354053
666,-0.0821055728664679
667,-0.05777315900043574
668,-0.05777315900043574
669,-0.24079908873325612
670,-0.07988645086835895
671,0.0024287513321266346
672,-0.08371270574727409
673,-0.1782472286989011
674,-0.13672801964176898
675,-0.21674207119132807
676,-0.25029957028269917
677,-0.06328104525001439
678,-0.014210414850975005
679,-0.12058288104942327
680,-0.13375543074750187
681,-0.21035563455953463
682,-0.08916264762997152
683,0.0019111720589716323
684,-0.08817994986449472
685,-0.06833050618476058
686,-0.03211630467477494
687,-0.0295605515241616
688,-0.14412000180059406
689,-0.0937023428046466
690,-0.10862700854770087
691,-0.07156594938851144
692,0.0027734374808324976
693,-0.10190301840308093
694,-0.06520516158352255
695,-0.08231039575844701
696,-0.019776225813108027
697,-0.01565902896397412
698,-0.06397522665798208
699,-0.08378985316680516
700,-0.1660522138745948
701,-0.04930744979932815
702,-0.11945923037125565
703,-0.07707081677438758
704,-0.09515099609928396
705,-0.20778841127012843
