obs,pareto_shape
580,0.049228063520963386
581,0.011148563863051254
582,-0.030996076848496326
583,0.011209780161336476
584,0.005037552639763512
585,-0.15594117064001
586,-0.05422975848399129
587,0.031167388876635952
588,0.032967984018436126
589,0.02052627470232566
590,-0.05246148458678706
591,0.006610753824559629
592,0.031131539013332248
593,-0.08018010025351846
594,0.029955764286288527
595,0.030214767796239824
596,0.008427204488113921
597,-0.05355286962534549
598,0.00747494435596783
599,0.03579087984327193
600,-0.04042484004993431
601,-0.05837527617273783
602,0.002817486626086926
603,0.002916920793659007
604,0.036288533364231206
605,-0.15013955364124412
606,0.006813020968712141
607,-0.11670619099928724
608,0.013641794111096684
609,0.008322283859367206
610,0.014301301780133873
611,0.010318024216436336
612,-0.14908932935995983
613,-0.05537285357059282
614,0.028708509151537862
615,0.009765736822360548
616,0.015344791102355102
617,0.046757980348189086
618,0.046757980348189086
619,-0.06745736505764974
620,0.016930427316271635
621,0.013184513994260136
622,-0.0019593172142104167
623,0.055824232323879834
624,-0.06422817604318477
625,-0.061766501542473505
626,5.403169042897623e-05
627,-0.04858165013147592
628,0.027239362718564353
629,0.06190818091382537
630,-0.05136762576889151
631,-0.13408811993721165
632,0.010843472996736906
633,-0.0834360648503026
634,-0.15071924934379669
635,0.00989112689567142
636,-0.060916048960840484
637,0.027383129746105087
638,0.06771932365754947
639,-0.06660129733286503
640,0.005285419104654786
641,0.04515274850128742
642,-0.08460078372733608
643,-0.08670361532272992
644,0.0583164688364067
645,0.013949693771826008
646,0.0029117885683189455
647,0.0029117885683189455
648,-0.000776394741351846
649,0.06302271800904738
650,0.0012397812505005096
651,0.0014801097501644478
652,0.01806936784294
653,0.059726237930833724
654,0.05851824964178239
655,-0.13573918589448575
656,0.009314767256062199
657,0.07079471588742622
658,-0.1432924326317738
659,0.01916605822019742
660,0.024607923001045418
661,0.031351882029526844
662,0.009644153282246125
663,0.02478598268179179
664,-0.08994724518367274
665,0.02664967727995855
666,0.0004782258056029278
667,-0.005449922676198149
668,0.02636052610052888
669,0.034198830228384956
670,-0.0014808527794567638
671,0.02454079749459777
672,0.04929959131169132
673,0.014981384425697538
674,-0.08472448546065102
675,-0.0457905111315663
676,-0.12826308735330486
677,0.04474775498099677
678,0.0022326195749368893
679,0.01809835266792403
680,-0.06072137871267025
681,0.00790207750067734
682,-0.13934442572290165
683,0.029997662321347155
684,0.02140421706716011
685,-0.09025872565483724
686,0.0025945114228541314
687,-0.012047256150250357
688,-0.1395531877512476
689,0.016240166353127854
690,-0.013505593292660368
691,0.012903307980158735
692,-0.047425350912627534
693,0.034181155548681126
694,-0.0942483829126058
695,-0.0649342242474794
696,0.01610311980481631
697,-0.10000945993038557
698,2.3121752508852856e-05
699,2.3121752508852856e-05
700,0.0016356287001905528
701,0.0013975039051779593
702,0.014528992162824859
703,0.013837703684322153
704,-0.1302467376974646
705,0.016889364192254386
706,-5.577945327058372e-05
707,-0.131543896419176
708,0.027369573732242213
709,0.0060493949954596535
710,-0.096155834555732
711,0.011637571179918376
712,-0.09706081318979397
713,0.005812085889034603
714,0.00046735498545983283
715,0.00525934988339928
716,-0.043644908748614625
717,-0.01596369223505968
718,-0.10629084904313407
719,0.007238346978469868
720,0.06385571817880131
721,0.06385571817880131
722,0.001862717646313453
723,-0.01952065361654648
724,0.0009825924613096077
725,0.02663090972118033
726,-0.0008423401572838232
727,-0.1406908023422237
728,-0.004843928352303982
729,-0.00461649251023808
730,0.01678118115309969
731,0.05251230955416267
732,-0.07102964780732324
733,-0.013613864356602987
734,0.026434341152828163
735,-0.09250473361585237
736,-0.01605851603086408
737,-0.015501553281055602
738,0.031254254005444224
739,-0.0956256655560324
740,-0.0158318562677595
741,0.03306677613580123
742,0.03306677613580123
743,-0.0158318562677595
744,-0.13327633957180912
745,0.03585599049930646
746,-0.09784342280774705
747,0.06647713302198689
